epoch,train_loss,eval_loss,eval_top1,eval_top5,lr
183,3.8264859325408938,3.279131879901886,28.85,53.6,1.6531551993867717e-05
184,3.817281216812134,3.2664277789115905,28.85,53.78,1.6285698816954624e-05
185,3.7838887924194338,3.238867247867584,29.0,54.19,1.60408012613675e-05
186,3.832974317550659,3.3226155054092406,27.65,52.29,1.579688618288306e-05
187,3.787331276321411,3.2649622740745543,28.59,53.74,1.555398032953832e-05
188,3.788301108932495,3.257672580909729,28.69,53.66,1.5312110338697426e-05
189,3.8332342044830323,3.2496638887405394,29.03,53.94,1.5071302734130482e-05
190,3.8022922149658203,3.2636633632659913,29.16,53.67,1.4831583923104994e-05
