epoch,train_loss,eval_loss,eval_top1,eval_top5,lr
0,5.231142126922608,4.917324472045898,4.58,14.21,1e-05
1,5.207519847717285,4.755958186340332,4.58,16.35,0.00034
2,5.121188334960937,4.6085019882202145,6.76,21.94,0.00067
3,5.083075526885986,4.500412776184082,7.09,22.84,0.0009997557473810372
4,5.031024183654785,4.4045516220092775,8.62,26.36,0.0009995658008989348
5,4.970001853790283,4.154595471191406,11.64,33.02,0.000999321619703514
6,4.919124909973145,4.107845955657959,13.33,35.84,0.0009990232305719944
7,4.872007289886475,3.9851667510986326,14.88,38.06,0.0009986706662261067
8,4.839804411926269,3.929267288208008,15.66,37.43,0.0009982639653285047
9,4.824092020874024,3.8027139755249024,17.97,42.23,0.0009978031724785245
10,4.804056188049317,3.772590836715698,18.06,43.86,0.0009972883382072953
11,4.765350963821411,3.7319683544158937,19.9,44.81,0.0009967195189721962
12,4.724993896026612,3.6373927913665773,20.97,46.63,0.0009960967771506667
13,4.701602484588623,3.4491782154083253,23.79,50.94,0.0009954201810333646
14,4.674215287857056,3.5889448150634764,22.18,49.1,0.0009946898048166792
15,4.668882947769165,3.4338406665802004,24.53,51.89,0.0009939057285945933
16,4.656695060424805,3.3774994548797608,24.91,52.35,0.0009930680383499
17,4.64034910697937,3.437969688796997,25.45,51.83,0.0009921768259447746
18,4.6075876844787595,3.33155480222702,26.75,55.16,0.000991232189110701
19,4.589290987701416,3.3449184749603273,27.83,56.7,0.0009902342314377524
20,4.596139227600098,3.2167408851623533,28.31,56.76,0.0009891830623632338
21,4.591767390899658,3.177242258453369,30.07,59.0,0.00098807879715968
22,4.544796525650025,3.1518341579437257,29.66,58.91,0.0009869215569222143
23,4.552353720626831,3.4482827159881593,28.38,54.87,0.00098571146855527
24,4.537948309860229,3.2545638919830324,28.99,57.21,0.0009844486647586723
25,4.541364913101196,3.1119466428756715,31.61,59.71,0.0009831332840130886
26,4.510394753875732,3.0106318359375,33.0,61.16,0.0009817654705648407
27,4.49956220664978,3.195907194137573,31.35,59.21,0.0009803453744100868
28,4.480536633605957,3.029338596725464,32.98,61.12,0.0009788731512783732
29,4.5008172235870365,2.8659879070281984,35.84,64.31,0.000977348962615557
30,4.49233008605957,3.0717148303985597,34.76,63.11,0.0009757729755661011
31,4.508512906036377,2.9761562509536743,34.88,63.26,0.000974145362954745
