epoch,train_loss,eval_loss,eval_top1,eval_top5,lr
300,3.435005259,1.793626407,62.64,83.05,3.97E-05
301,3.434695309,1.801418178,62.5,83.54,3.98E-05
302,3.442870156,1.821050561,62.31,83.09,3.99E-05
303,3.42932954,1.739960879,63.37,83.61,4.00E-05
304,3.428422102,1.734417455,62.99,83.3,4.01E-05
305,3.421412755,1.719189299,63.32,83.95,4.02E-05
306,3.447470578,1.778535958,62.9,83.64,4.03E-05
307,3.441368645,1.771729964,62.89,83.6,4.04E-05
308,3.41968582,1.765679659,62.78,83.71,4.05E-05
309,3.439236334,1.728273576,63.23,84.14,4.06E-05
310,3.416996044,1.709716236,63.48,83.94,4.07E-05
311,3.437625814,1.794724205,63.1,83.51,4.08E-05
312,3.415419148,1.716311682,63.25,84.13,4.09E-05
313,3.414229107,1.738509692,63.53,83.96,4.10E-05
314,3.434869919,1.768347155,62.62,83.57,4.11E-05
315,3.422429142,1.829538339,62.27,82.87,4.12E-05
316,3.419000307,1.757532863,63.44,83.77,4.13E-05
317,3.423546719,1.732436717,63.41,83.97,4.14E-05
318,3.429697027,1.745859312,63.67,83.92,4.15E-05
319,3.41049281,1.855596564,61.67,82.91,4.16E-05
320,3.407185024,1.790283703,62.75,83.32,4.17E-05
321,3.394872214,1.770298875,62.97,83.56,4.18E-05
322,3.396190547,1.826527359,62.61,83.04,4.19E-05
323,3.409617014,1.751151033,63.1,83.98,4.20E-05
324,3.401053411,1.829217422,62.83,83.49,4.21E-05
325,3.444852281,1.74315845,63.12,84.03,4.22E-05
326,3.398666433,1.730579782,63.49,83.65,4.23E-05
327,3.393450193,1.756099549,63.02,83.3,4.24E-05
328,3.402058662,1.770592543,62.53,83.35,4.25E-05
329,3.419374995,1.837183516,62.64,82.99,4.26E-05
330,3.398881199,1.786620268,63.02,83.4,4.27E-05
331,3.407592012,1.718678628,63.56,84.04,4.28E-05
332,3.392207016,1.760736151,62.86,83.37,4.29E-05
333,3.391442805,1.772359033,63.56,83.72,4.30E-05
334,3.397355706,1.789926991,62.5,83.11,4.31E-05
335,3.395552729,1.810918139,63.13,83.63,4.32E-05
336,3.399046412,1.726866757,63.36,83.93,4.33E-05
337,3.399944153,1.708611561,63.53,83.77,4.34E-05
338,3.377514371,1.734912862,62.71,83.33,4.35E-05
339,3.397263598,1.703611973,63.63,84.09,4.36E-05
340,3.384068468,1.749396553,63.62,83.53,4.37E-05
341,3.400535485,1.750323753,63.05,83.35,4.38E-05
342,3.388945077,1.703167185,63.74,84.21,4.39E-05
343,3.403242338,1.742157622,63.42,84.27,4.40E-05
344,3.378558769,1.741216073,63.28,83.65,4.41E-05
345,3.390489623,1.791155155,63.57,83.44,4.42E-05
346,3.382878778,1.800678963,62.96,83.38,4.43E-05
347,3.38686096,1.757439621,63.11,83.39,4.44E-05
348,3.394166387,1.814895132,63.01,82.94,4.45E-05
349,3.38528664,1.722197141,63.44,83.58,4.46E-05
350,3.376609089,1.75614791,63.1,83.59,4.47E-05
351,3.372170926,1.78881538,62.99,83.82,4.47E-05
352,3.386556769,1.793279989,62.84,83.66,4.48E-05
353,3.381530669,1.75993882,63.49,83.85,4.49E-05
354,3.365471514,1.765599868,63,83.4,4.50E-05
355,3.375010134,1.744436227,63.15,83.62,4.51E-05
356,3.362549554,1.82821624,62.86,83.23,4.52E-05
357,3.372395147,1.731773064,63.56,83.67,4.53E-05
358,3.369854098,1.773273886,63.19,83.25,4.54E-05
359,3.361817919,1.693576759,64.59,84.26,4.55E-05
360,3.369012844,1.747579518,63.1,83.79,4.56E-05
361,3.371189904,1.747168724,63.64,83.74,4.57E-05
362,3.378880464,1.803796912,62.89,83.13,4.58E-05
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
