epoch,train_loss,eval_loss,eval_top1,eval_top5,lr
0,5.2739060488891605,5.135584156036377,1.76,7.71,1e-05
1,5.2195834680175786,4.94818674621582,3.54,12.11,1.8000000000000004e-05
2,5.173432147979736,4.813608251953125,4.56,15.94,2.6000000000000002e-05
3,5.128907711181641,4.658971737670899,6.78,20.87,3.4000000000000007e-05
4,5.083370742034912,4.497951372528076,8.32,24.94,4.2000000000000004e-05
5,5.038849937896728,4.323587796020508,11.22,29.42,4.996573836886435e-05
