epoch,train_loss,eval_loss,eval_top1,eval_top5,lr
31,4.438809855880737,2.827125876998901,37.54,65.36,4.869421025023965e-05
32,4.438040182418823,2.808138206481934,37.84,65.9,4.860940925593703e-05
33,4.4159315671539305,2.816986640548706,38.36,66.47,4.852201922385564e-05
34,4.405985468673706,2.7043059326171877,39.57,67.05,4.843204973729729e-05
35,4.404036321105957,2.770811970901489,39.22,67.01,4.8339510662430046e-05
36,4.373379095077515,2.690630908203125,40.48,67.78,4.8244412147206284e-05
37,4.369301838150024,2.6165766344070436,41.4,68.73,4.814676462024988e-05
38,4.356727124176025,2.7259342960357666,40.4,67.78,4.8046578789712515e-05
39,4.356726449508667,2.6108652925491334,41.15,68.86,4.794386564209953e-05
40,4.336083083801269,2.642529044723511,41.73,69.18,4.783863644106502e-05
41,4.34495227142334,2.591178606033325,42.55,70.03,4.773090272617672e-05
42,4.338197623748779,2.5543417375564577,43.29,70.03,4.762067631165049e-05
43,4.303068079681396,2.5423569681167604,43.54,70.35,4.7507969285054845e-05
44,4.306515293884277,2.480637875366211,44.07,71.03,4.7392794005985326e-05
45,4.29633393081665,2.5231943897247313,43.6,70.8,4.72751631047092e-05
46,4.283970388488769,2.4928427373886106,44.37,71.37,4.715508948078037e-05
47,4.280303611984253,2.437696393585205,45.21,72.06,4.70325863016248e-05
48,4.281456251220703,2.522475957298279,44.85,71.65,4.690766700109659e-05
49,4.249798634490967,2.4254290603637694,45.61,72.12,4.678034527800474e-05
50,4.24813923072815,2.5242686601638793,45.29,71.65,4.6650635094610964e-05
51,4.252117588729859,2.429308908653259,46.48,72.91,4.65185506750986e-05
52,4.243779688568115,2.3964631830215453,46.34,72.28,4.638410650401267e-05
53,4.229771260681153,2.5021208505630494,45.73,72.21,4.6247317324671605e-05
54,4.225872031021118,2.4694000579833983,46.15,72.72,4.610819813755038e-05
55,4.2212771569824215,2.3686552154541016,46.91,73.6,4.5966764198635606e-05
56,4.207550493392945,2.404034204864502,47.07,73.11,4.5823031017752485e-05
57,4.211660562286377,2.3602472663879395,47.48,73.81,4.567701435686404e-05
58,4.193486387252808,2.38664100856781,47.01,73.42,4.5528730228342605e-05
59,4.193559365692138,2.2745219230651856,48.12,74.88,4.537819489321386e-05
60,4.174266371383667,2.353167261695862,47.53,73.61,4.522542485937369e-05
61,4.180036718292237,2.2982557235717773,49.31,75.07,4.5070436879777865e-05
62,4.1677392237854,2.391537203979492,47.31,73.79,4.491324795060491e-05
63,4.162712206268311,2.3402864818572997,48.72,74.1,4.475387530939226e-05
64,4.161282416687012,2.3218399377822876,48.71,74.72,4.4592336433146e-05
65,4.153035889129638,2.2955325090408327,49.41,75.05,4.442864903642428e-05
66,4.14278537940979,2.2981471323013305,49.24,75.28,4.426283106939474e-05
67,4.127011017913818,2.2888484827041626,49.28,75.13,4.4094900715866064e-05
68,4.141060964889526,2.2345830530166624,49.85,75.95,4.3924876391293915e-05
69,4.12921910270691,2.212471656036377,50.2,75.81,4.375277674076149e-05
70,4.110955907440186,2.3142799139022827,49.52,75.38,4.3578620636934866e-05
71,4.120571469497681,2.247864532852173,50.28,75.54,4.340242717799336e-05
72,4.114672210922241,2.167668696594238,51.17,76.86,4.3224215685535294e-05
73,4.1118121887207035,2.2134359424591064,50.79,76.5,4.304400570245906e-05
74,4.0948948428344725,2.215920069313049,51.15,76.41,4.2861816990820084e-05
75,4.090548690338135,2.185099722480774,51.12,76.92,4.267766952966369e-05
76,4.102444427642823,2.284622127723694,50.44,75.73,4.2491583512834145e-05
77,4.084365762023926,2.25966046333313,51.08,76.12,4.230357934676017e-05
78,4.082440678329467,2.205556962585449,51.86,76.92,4.211367764821722e-05
79,4.083144013061523,2.201120454788208,51.84,77.04,4.192189924206652e-05
80,4.056519775772094,2.153825531005859,51.86,77.53,4.172826515897146e-05
81,4.059400314254761,2.2099695808410647,51.6,76.92,4.1532796633091296e-05
82,4.064028144989014,2.2236259847640993,51.26,76.4,4.133551509975264e-05
83,4.058158567352295,2.1956566049575805,52.12,76.97,4.113644219309877e-05
84,4.064716965255737,2.159186092376709,52.7,77.94,4.093559974371725e-05
85,4.053009012451172,2.1474159341812133,52.5,77.85,4.073300977624594e-05
86,4.051483754119873,2.208898101043701,52.41,77.36,4.0528694506957764e-05
87,4.03460528968811,2.1890394578933714,52.25,77.25,4.0322676341324415e-05
88,4.031349289932251,2.1586499616622925,52.68,77.44,4.011497787155938e-05
89,4.023865911026001,2.076139622497559,53.77,78.51,3.99056218741404e-05
90,4.023907710876465,2.169718263435364,53.16,77.53,3.969463130731183e-05
91,4.0257927194213865,2.2220851816177367,52.98,77.43,3.948202930856697e-05
92,4.015927380065918,2.0654188177108765,53.81,78.96,3.92678391921108e-05
93,4.001385099258423,2.076344941520691,53.94,78.45,3.9052084446303274e-05
94,4.011750516586304,2.0763900701522826,54.34,78.48,3.883478873108361e-05
95,3.9927691253662108,2.0956526041030883,53.46,78.4,3.8615975875375675e-05
96,3.995205209197998,2.142373630332947,52.95,77.6,3.8395669874474915e-05
97,3.9712753406524657,2.0847626857757566,54.56,78.88,3.8173894887416945e-05
98,3.997820545120239,2.0938724744796753,54.1,78.74,3.795067523432826e-05
99,3.984065966567993,2.102203369140625,54.42,78.49,3.7726035393759285e-05
100,3.965416589431763,2.121936492538452,54.32,78.21,3.7500000000000003e-05
101,3.964835776596069,2.0093665115356445,55.2,78.9,3.727259384037852e-05
102,3.976209770355225,2.1131437633514403,54.44,78.37,3.704384185254288e-05
103,3.983534423370361,2.1435686862945555,53.66,78.4,3.681376912172636e-05
104,3.962857300033569,2.124735186958313,54.56,78.5,3.6582400877996546e-05
105,3.9616805752563478,2.056066965675354,54.68,78.75,3.634976249348867e-05
106,3.959410276184082,2.0073275779724122,55.59,79.32,3.611587947962319e-05
107,3.968533773651123,2.1056732723236085,54.45,78.55,3.588077748430819e-05
108,3.949336377334595,2.0556385667800905,55.33,78.96,3.564448228912682e-05
109,3.9540394779205323,2.0925929653167725,54.9,78.88,3.540701980651003e-05
110,3.92498301864624,2.023236295890808,55.59,78.99,3.5168416076895004e-05
111,3.9359433406066895,2.0928984855651858,54.98,78.91,3.4928697265869515e-05
112,3.9430139253997805,2.0384962270736695,55.24,79.09,3.4687889661302576e-05
113,3.9115416736602784,2.0165012027740477,55.65,79.17,3.444601967046168e-05
114,3.9039178941345214,1.9841624240875244,56.26,79.6,3.4203113817116957e-05
115,3.9133647591400145,2.051612578010559,55.29,79.03,3.39591987386325e-05
116,3.898996137313843,2.105271331214905,55.58,79.01,3.3714301183045385e-05
117,3.9056568516540526,2.0429450077056885,55.43,79.24,3.346844800613229e-05
118,3.904739833602905,2.0747917774200437,55.1,79.45,3.322166616846458e-05
119,3.890753651275635,2.070001523017883,55.63,79.46,3.2973982732451755e-05
120,3.899363973083496,2.089538807106018,56.02,79.02,3.272542485937369e-05
121,3.902336852722168,2.0213480632781984,55.7,79.7,3.247601980640217e-05
122,3.895646712112427,1.937497216796875,56.55,80.07,3.222579492361179e-05
123,3.8885924961090086,1.9749130226135254,56.17,79.69,3.1974777650980735e-05
124,3.8779690713500976,2.022802036857605,56.23,80.2,3.172299551538164e-05
125,3.8889202446746824,2.0160788679122925,56.24,79.77,3.1470476127563024e-05
126,3.890416827926636,2.002580612373352,56.42,79.58,3.1217247179121365e-05
127,3.8848841436767576,2.011081182861328,56.06,80.01,3.0963336439464526e-05
128,3.8785359829711914,1.9880909412384034,56.24,80.24,3.0708771752766394e-05
129,3.8783170250701904,2.1129324367523195,55.37,79.16,3.045358103491357e-05
130,3.8824837996673582,2.1589304063797,54.76,78.82,3.0197792270443985e-05
131,3.8511804626464845,2.0720508182525634,56.4,79.34,2.9941433509478152e-05
132,3.8689681857299805,2.0610786626815796,56.19,79.8,2.9684532864643122e-05
133,3.8607131410980227,2.002670177459717,56.6,80.04,2.9427118507989586e-05
