epoch,train_loss,eval_loss,eval_top1,eval_top5,lr
59,4.828805506896972,3.9813115650177,15.93,38.33,4.537819489321386e-05
60,4.809951585769653,3.944303934669495,16.26,38.88,4.522542485937369e-05
61,4.787693009567261,3.9229065462112427,16.34,38.67,4.5070436879777865e-05
62,4.799233177185059,3.9491868549346925,15.94,39.05,4.491324795060491e-05
63,4.790642668914795,3.861305830383301,17.39,40.53,4.475387530939226e-05
64,4.785532648468018,3.904691494369507,16.33,39.4,4.4592336433146e-05
65,4.802551424407959,3.8922774238586424,17.19,39.32,4.442864903642428e-05
66,4.8048995491027835,3.9352310518264773,16.73,39.8,4.426283106939474e-05
67,4.780189805603027,3.838952940940857,17.97,41.32,4.4094900715866064e-05
68,4.793733522415161,3.90157874622345,16.89,40.21,4.3924876391293915e-05
69,4.7682036693573,3.8759007734298705,16.93,40.25,4.375277674076149e-05
70,4.7555493576049805,3.8188487367630004,17.89,41.29,4.3578620636934866e-05
71,4.764026425552368,3.827783969306946,18.41,42.06,4.340242717799336e-05
72,4.736758047103882,3.8202527584075927,18.33,41.27,4.3224215685535294e-05
73,4.751112196731567,3.846863626289368,17.59,41.92,4.304400570245906e-05
74,4.734473086929321,3.827429714202881,17.9,41.0,4.2861816990820084e-05
75,4.746544743347168,3.8718217683792115,17.44,41.17,4.267766952966369e-05
76,4.707959698486328,3.7366393625259398,18.87,42.69,4.2491583512834145e-05
77,4.72853172416687,3.7714923643112184,18.72,42.63,4.230357934676017e-05
78,4.7119371109008785,3.7487325634002686,18.8,43.06,4.211367764821722e-05
79,4.724097109222412,3.706558592414856,19.53,43.59,4.192189924206652e-05
80,4.701650770950318,3.7954987335205077,18.25,41.66,4.172826515897146e-05
81,4.711606697845459,3.7391609493255613,19.82,44.3,4.1532796633091296e-05
82,4.696349945449829,3.7165975860595704,19.41,43.69,4.133551509975264e-05
83,4.681419660568237,3.7049830978393556,19.91,44.38,4.113644219309877e-05
84,4.661001096725464,3.7248954481124876,19.54,43.85,4.093559974371725e-05
85,4.691455569839477,3.7664554090499878,19.01,42.9,4.073300977624594e-05
86,4.664568522262574,3.6698493618011474,20.81,44.32,4.0528694506957764e-05
87,4.660853179168702,3.742825366973877,19.27,43.43,4.0322676341324415e-05
88,4.6853275249481205,3.6885583726882936,20.38,45.06,4.011497787155938e-05
89,4.651391955184937,3.7105746271133424,19.83,44.19,3.99056218741404e-05
90,4.65016293296814,3.6990160833358763,20.17,44.41,3.969463130731183e-05
91,4.617528078079224,3.7233697561264036,19.62,43.45,3.948202930856697e-05
92,4.659191442108154,3.6480876594543457,21.1,45.43,3.92678391921108e-05
93,4.637303269577027,3.6634789266586303,20.63,44.98,3.9052084446303274e-05
94,4.632358293533326,3.715508668899536,20.06,44.11,3.883478873108361e-05
95,4.640313256835937,3.6720559988021853,20.69,45.24,3.8615975875375675e-05
96,4.624024621963501,3.626031202888489,21.81,46.66,3.8395669874474915e-05
97,4.639782567596436,3.6829985260009765,21.0,44.91,3.8173894887416945e-05
98,4.643344829177856,3.5865186898231505,22.15,46.63,3.795067523432826e-05
99,4.601117549133301,3.5766759757995605,22.25,47.06,3.7726035393759285e-05
100,4.597151020431519,3.6277317300796508,21.58,46.11,3.7500000000000003e-05
101,4.6207558521270755,3.6031898643493654,22.07,46.26,3.727259384037852e-05
102,4.593576559829712,3.6718895965576173,20.94,44.42,3.704384185254288e-05
103,4.574257816314697,3.5954652753829954,22.34,46.63,3.681376912172636e-05
104,4.5658090156555176,3.623027291107178,21.69,46.16,3.6582400877996546e-05
105,4.576176848983764,3.5689026807785034,22.83,46.94,3.634976249348867e-05
106,4.558104667282104,3.599335925102234,22.04,46.07,3.611587947962319e-05
107,4.555295436477661,3.55289944858551,22.94,47.98,3.588077748430819e-05
108,4.572519917297363,3.559772966003418,22.54,46.75,3.564448228912682e-05
109,4.565924072265625,3.587510427284241,22.59,46.71,3.540701980651003e-05
110,4.5835754035949705,3.5861386877059935,22.25,47.18,3.5168416076895004e-05
111,4.549452909469604,3.591857878112793,21.92,46.71,3.4928697265869515e-05
112,4.575493351364136,3.616252464103699,22.32,46.72,3.4687889661302576e-05
113,4.537683335113526,3.530034002685547,23.11,48.02,3.444601967046168e-05
114,4.554455240249633,3.6440520582199096,21.9,46.25,3.4203113817116957e-05
115,4.539235139465332,3.5713915197372437,22.91,47.51,3.39591987386325e-05
116,4.54917297668457,3.541687405586243,22.98,47.99,3.3714301183045385e-05
117,4.511034268951416,3.518137614059448,23.87,48.45,3.346844800613229e-05
118,4.507256813430786,3.522418734359741,23.78,48.31,3.322166616846458e-05
119,4.48729425239563,3.529426026344299,23.21,48.2,3.2973982732451755e-05
120,4.5290905857086186,3.5193994256973267,23.3,48.61,3.272542485937369e-05
121,4.518415177154541,3.522784485244751,23.48,48.01,3.247601980640217e-05
122,4.522485314941406,3.5274281152725218,23.65,48.26,3.222579492361179e-05
123,4.496404225540161,3.556001516342163,22.94,47.66,3.1974777650980735e-05
124,4.513531045150756,3.5170243715286253,23.7,47.85,3.172299551538164e-05
