epoch,train_loss,eval_loss,eval_top1,eval_top5,lr
57,4.010620387039185,2.0108158487319945,52.83,78.13,4.567701435686404e-05
58,3.9880629375457763,2.021748475265503,52.96,77.97,4.5528730228342605e-05
59,3.975762922821045,2.039332684326172,53.15,78.42,4.537819489321386e-05
60,3.973714694290161,2.0380064088821412,53.49,78.53,4.522542485937369e-05
61,3.9700666228485106,2.008980095100403,53.28,78.24,4.5070436879777865e-05
62,3.9565472023010253,1.9850132171630859,54.11,78.54,4.491324795060491e-05
63,3.9469444566345215,1.9362340754508973,54.21,79.54,4.475387530939226e-05
64,3.9317962380981446,1.9446490174293518,54.53,78.91,4.4592336433146e-05
65,3.9244419022369383,1.9907944242477418,54.94,79.01,4.442864903642428e-05
66,3.9426365743255616,1.9309053735733033,56.03,80.06,4.426283106939474e-05
67,3.9506733124542235,1.8965723430633545,55.59,79.83,4.4094900715866064e-05
68,3.918373357696533,1.880015555858612,55.47,80.37,4.3924876391293915e-05
69,3.9266252269744872,1.9537057218551637,55.04,79.56,4.375277674076149e-05
70,3.9157375732421875,1.9185603673934937,55.41,79.85,4.3578620636934866e-05
71,3.893145052032471,1.9395308601379395,55.64,79.85,4.340242717799336e-05
72,3.9050536980438233,1.9647603445053101,55.9,79.76,4.3224215685535294e-05
73,3.8761605470275877,1.9140281343460084,56.37,80.07,4.304400570245906e-05
74,3.8935025829315184,1.8254303745269775,56.97,81.29,4.2861816990820084e-05
75,3.872037734069824,1.9179745861053468,56.54,80.28,4.267766952966369e-05
76,3.8690727671051026,1.8753051355361938,56.34,80.86,4.2491583512834145e-05
77,3.8529694317626952,1.8208271503448485,58.03,81.21,4.230357934676017e-05
78,3.873858592147827,1.810514147377014,57.62,81.11,4.211367764821722e-05
79,3.86204836479187,1.9098847068786622,56.87,81.03,4.192189924206652e-05
80,3.8621794187927247,1.8034863048553467,58.21,81.75,4.172826515897146e-05
81,3.850722279510498,1.8886375741958619,57.03,81.11,4.1532796633091296e-05
82,3.8443495742797853,1.909141333770752,56.5,80.63,4.133551509975264e-05
83,3.8244373504638673,1.8333843599319457,57.51,81.43,4.113644219309877e-05
84,3.8370519235229494,1.7982216751098632,58.24,82.18,4.093559974371725e-05
85,3.8231459791564943,1.7989081619262695,58.49,81.67,4.073300977624594e-05
86,3.8139999025726317,1.8112083499908447,57.73,81.38,4.0528694506957764e-05
87,3.801282770614624,1.8096650482177734,58.55,81.54,4.0322676341324415e-05
88,3.8056565978622436,1.7980232724189757,58.13,81.79,4.011497787155938e-05
89,3.801607621765137,1.804077836227417,58.62,81.77,3.99056218741404e-05
90,3.7934088619995117,1.8439280442237853,57.68,81.13,3.969463130731183e-05
91,3.7947302194213868,1.8141388317108154,59.37,82.1,3.948202930856697e-05
92,3.774086253967285,1.761027274608612,59.23,82.32,3.92678391921108e-05
93,3.7762776187896727,1.8170207737922668,58.42,81.55,3.9052084446303274e-05
94,3.8022354777526854,1.8027136777877808,59.17,82.14,3.883478873108361e-05
95,3.7727995265197753,1.804259116744995,59.04,82.23,3.8615975875375675e-05
96,3.780120842666626,1.7869801662445068,59.45,82.14,3.8395669874474915e-05
97,3.7501170598602296,1.7705956667900085,58.49,82.09,3.8173894887416945e-05
98,3.772835528411865,1.7892365080833434,59.12,81.94,3.795067523432826e-05
99,3.75836546875,1.738880509853363,60.08,82.77,3.7726035393759285e-05
100,3.751239337463379,1.7451426991462708,59.97,83.09,3.7500000000000003e-05
101,3.7495126580810547,1.7014418500900268,60.34,82.91,3.727259384037852e-05
102,3.7479723843383788,1.75027323513031,59.6,82.73,3.704384185254288e-05
103,3.7252919525146484,1.7522165781974792,59.77,82.61,3.681376912172636e-05
104,3.7388407655334475,1.7011286767959595,60.9,83.01,3.6582400877996546e-05
105,3.724079281539917,1.705854606628418,60.59,82.95,3.634976249348867e-05
106,3.70683272315979,1.7376445673942567,60.11,83.24,3.611587947962319e-05
107,3.730948994445801,1.7114903903007508,60.18,83.4,3.588077748430819e-05
108,3.713464749984741,1.687471780204773,60.87,83.53,3.564448228912682e-05
109,3.716049949874878,1.6938042769432067,60.49,83.26,3.540701980651003e-05
110,3.7020242501068115,1.7333160578727722,60.04,83.06,3.5168416076895004e-05
111,3.697044345626831,1.693087481212616,61.22,83.55,3.4928697265869515e-05
112,3.697380443496704,1.6856185435295106,60.95,84.03,3.4687889661302576e-05
113,3.710547790298462,1.7242138942718506,60.65,83.47,3.444601967046168e-05
114,3.695418391189575,1.6950031735420228,60.92,83.69,3.4203113817116957e-05
115,3.6793432093048097,1.705209740638733,61.15,83.7,3.39591987386325e-05
116,3.6793447090148925,1.7147461033821105,61.16,83.58,3.3714301183045385e-05
117,3.6920207961654663,1.6286005299568176,62.27,84.42,3.346844800613229e-05
118,3.6645436270141603,1.7132980124473571,60.78,83.09,3.322166616846458e-05
119,3.6561849263000488,1.7232335993766785,61.2,83.46,3.2973982732451755e-05
120,3.677487484741211,1.7012458554267884,60.96,83.41,3.272542485937369e-05
121,3.654508520202637,1.6766353123664857,61.74,84.04,3.247601980640217e-05
122,3.6667049593353274,1.66250041513443,61.17,83.67,3.222579492361179e-05
123,3.645746300735474,1.7116817260742188,60.98,83.2,3.1974777650980735e-05
124,3.648659738960266,1.657824141407013,62.18,84.18,3.172299551538164e-05
125,3.656174775390625,1.6608800543785096,62.07,84.06,3.1470476127563024e-05
126,3.6457690355300905,1.6414932691574096,62.41,84.08,3.1217247179121365e-05
127,3.6416808488845827,1.6547831152915955,62.16,84.13,3.0963336439464526e-05
128,3.6463431616210937,1.639717564678192,62.37,84.63,3.0708771752766394e-05
129,3.6221291569519045,1.5933581276893616,63.02,84.71,3.045358103491357e-05
130,3.6307689080429077,1.647494513130188,62.49,83.99,3.0197792270443985e-05
131,3.619145207748413,1.66130289478302,61.91,83.71,2.9941433509478152e-05
132,3.6213584579467772,1.7027560096740724,61.74,83.72,2.9684532864643122e-05
133,3.586939844093323,1.6307442266464234,62.59,84.31,2.9427118507989586e-05
134,3.5927731007003785,1.6935771364212036,62.21,84.14,2.916921866790256e-05
135,3.637636145133972,1.650771551132202,62.62,84.35,2.8910861626005776e-05
136,3.6115399593353272,1.6266920983314515,62.64,84.39,2.8652075714060295e-05
137,3.6000411601638795,1.6342687505722047,62.79,84.65,2.8392889310857612e-05
138,3.5883819060134887,1.627455682182312,62.96,84.7,2.8133330839107608e-05
139,3.612921521911621,1.661473776435852,62.32,84.18,2.787342876232167e-05
140,3.5968932051086426,1.6271389662742615,63.15,84.33,2.7613211581691344e-05
141,3.590318359489441,1.5975366247177123,63.67,84.58,2.7352707832962865e-05
142,3.5870914015197752,1.63616318693161,62.92,84.5,2.709194608330789e-05
143,3.584675437812805,1.6043390321731568,63.49,84.57,2.6830954928190794e-05
144,3.5745822946548462,1.6205695824623108,63.09,84.45,2.656976298823284e-05
145,3.5676379891204832,1.6021841201782228,63.44,84.6,2.63083989060736e-05
146,3.5616462048339845,1.639568177318573,62.98,84.26,2.6046891343229997e-05
